BEFORE,IAPF (Hz.),Theta peak frequency (Hz.),Alpha peak frequency (Hz.),Beta peak frequency (Hz.),Baseline Alpha Gravity (Alpha1 / Alpha2 Power),Alpha Gravity (Alpha1 / Alpha2 Power),Baseline Fatigue score (Alpha /Theta /Beta Power),Fatigue score (Alpha /Theta /Beta Power),Baseline Concentration index (Beta/ Alpha Power),Concentration Index (Beta/ Alpha Power),Baseline Relaxation index (Alpha /Beta Power),Relaxation index  (Alpha /Beta Power),Chill %,Stress %,Focus %,Anger %,Self-control %,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29
,10.8999996185303,4.79686419844759,7.32702098660196,18.9027269724675,0.211397394537926,0.231884912661759,4.63189458847046,4.98521433883227,0.72609955072403,1.04304218733711,1.37722170352936,1.59115677826347,37.9276628511078,71.7635885245821,58.0781323682848,32.5433988220502,45.1215753695657,,,,0.103706705643749,0.215894371271133,0.337046120596362,0.41700396856295,0.22755606206176,0.195735498397707,9.9965877532959
,10.8999996185303,4.80158130623521,7.1343600250766,15.5267470773958,0.211397394537926,0.226626776336842,4.63189458847046,6.50894430921437,0.72609955072403,0.617826361120259,1.37722170352936,1.91485464789762,34.284605287691,75.7153997865538,69.2216719512666,34.7677060805217,45.1905280755837,,,,0.143357072104992,0.215894371271133,0.179191610697484,0.486561508422,0.209136365742799,0.121970573772374,9.9965877532959
,10.8999996185303,5.01160084663775,7.8688857916078,18.6394807232018,0.211397394537926,0.326149476740492,4.63189458847046,3.87288638497192,0.72609955072403,0.907431999684743,1.37722170352936,1.49679391380542,35.1011730565028,73.5096769028539,67.3801564746262,35.9487113865385,54.9948201558577,,,,0.157357201498494,0.215894371271133,0.40560629257758,0.358817223901618,0.248742148075495,0.214297150895413,9.9965877532959
,10.8999996185303,4.86916662282259,7.08733893399632,17.7251020095711,0.211397394537926,0.397923495772716,4.63189458847046,3.56668669568245,0.72609955072403,1.70219908115542,1.37722170352936,0.914090766150489,28.482470126995,78.5435114491647,91.887032354486,62.2492308110836,42.1391276817606,,,,0.29876105831524,0.215894371271133,0.701746439971868,0.38054876067048,0.168236379567224,0.287023770115618,9.9965877532959
,10.8999996185303,4.73852503760795,7.36244217088323,18.0526982937347,0.211397394537926,0.214487639074059,4.63189458847046,4.88326117714413,0.72609955072403,1.53596461628448,1.37722170352936,1.19391779625577,23.5745683650263,85.7298981592504,63.0443726389981,54.5851569034033,54.180177708549,,,,0.423198711362981,0.215894371271133,0.58515995498377,0.425991882246759,0.163327617282826,0.238907349857806,9.9965877532959
,10.8999996185303,4.68374497151307,7.00502235306331,20.3157521532613,0.211397394537926,0.31265183671179,4.63189458847046,3.19112673592323,0.72609955072403,2.36131865335235,1.37722170352936,0.897807333233292,22.6070614073748,77.6946650982615,62.9828771519061,54.4199650015898,55.1779662719793,,,,0.555311125635331,0.215894371271133,1.26693356717025,0.275470065209153,0.177567057893951,0.403005553760577,9.9965877532959
,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID-026,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10.1000003814697,4.99859857955709,7.5015316978498,16.0137248779014,0.264449864625931,0.300536317415579,8.62417697906494,7.49551055550207,1.85310304164886,1.27121326155098,0.539635419845581,1.25886887634267,58.6876944919416,51.1541069078096,54.857086930093,27.0746757864545,67.4631576952496,,,,0.143060339595824,0.115953095257282,0.149117043935538,0.250242065924071,0.117288793019892,0.0653858640986334,9.90462398529053
,10.1000003814697,4.56410765726802,7.13725537068722,16.9902648971068,0.264449864625931,0.312180989094749,8.62417697906494,8.05823860903917,1.85310304164886,1.43557222122533,0.539635419845581,1.11461931686438,46.4526316117196,63.5470922662029,72.9951536609814,23.4732787804654,60.9172152358537,,,,0.281454700371378,0.115953095257282,0.132576905587957,0.180742723305725,0.0812449991737573,0.0407469339162172,9.90462398529053
,10.1000003814697,4.81959134176882,7.12823946078662,16.7993085869153,0.264449864625931,0.313249271690416,8.62417697906494,8.03814883599715,1.85310304164886,1.46717790820003,0.539635419845581,0.96827325299119,30.3235105270389,79.6764914542982,88.7802378277975,19.6018121489684,52.5362130668217,,,,0.455015149858707,0.115953095257282,0.133273314596935,0.195883396151638,0.0701770799777107,0.0420670112243699,9.90462398529053
,10.1000003814697,5.07463303924194,7.05125855672258,16.8869124186629,0.264449864625931,0.323154621624755,8.62417697906494,9.01715142740544,1.85310304164886,0.877285067407248,0.539635419845581,2.02622634080066,42.2067136140341,67.7932880369091,62.0864019971867,13.7855094179598,80.1051761963353,,,,0.577587677731992,0.115953095257282,0.114547983627705,0.363009000716384,0.153771815234608,0.0588641794619311,9.90462398529053
,10.1000003814697,4.78152990547528,7.59823531599906,17.4460899119679,0.264449864625931,0.435586608299135,8.62417697906494,8.95879663885062,1.85310304164886,0.984039557612858,0.539635419845581,2.23188462995087,56.8009565115516,53.1990457553713,51.4131348018247,13.5415158469902,72.4723346425747,,,,0.670941663644104,0.115953095257282,0.118277211666078,0.29692646064408,0.166890323724918,0.0549219617899004,9.90462398529053
,10.1000003814697,4.78003598355448,7.2427036078568,19.5633983324906,0.264449864625931,0.402953210249759,8.62417697906494,7.69259145863868,1.85310304164886,1.09658691487298,0.539635419845581,1.37131491391218,73.0896582881849,36.9103439447882,41.5364517969733,20.9180237092849,56.3899676312399,,,,0.742531688736634,0.115953095257282,0.143131382636038,0.334928195236654,0.121338364471397,0.0710535583388431,9.90462398529053
,10.1000003814697,4.87739293252535,7.0851378401422,18.0300201831794,0.264449864625931,0.319812283341293,8.62417697906494,8.28748300512377,1.85310304164886,1.49574341038135,0.539635419845581,0.991259442544128,38.9035448058911,71.0964574758626,88.8247647421284,12.0325507749505,30.2384779494425,,,,0.898126605321449,0.115953095257282,0.12563061600916,0.188543195002342,0.0628917331290745,0.0357827612414982,9.90462398529053
,10.1000003814697,4.57954428887634,7.12884672985783,17.0399687695304,0.264449864625931,0.318648471698886,8.62417697906494,8.36491723271137,1.85310304164886,0.989579840149269,0.539635419845581,1.78914315046033,32.6332168235833,77.3667854302609,70.535217392901,18.3470862302437,37.1055441104327,,,,1.03761880438373,0.115953095257282,0.137386084884133,0.318101693122428,0.145162036730859,0.0672279502733948,9.90462398529053
,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID-028,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9.0,4.91887720473184,7.47504842023805,16.6611491868477,1.53187453746796,1.48613442618699,3.19376111030579,3.13549425337949,0.415386348962784,0.42791375646701,2.40739750862122,2.64253387710522,40.1335258028294,35.9099686100344,37.4924876951598,45.3792451886184,40.1335258028294,,,,0.000438247118212105,0.31311047077179,0.349547167265382,0.123430749070992,0.574680955279623,0.241022073062541,9.04593086242676
,9.0,5.08762983147322,7.76367049538964,17.6324278578852,1.53187453746796,1.69538005476559,3.19376111030579,3.70889208129372,0.415386348962784,0.505085542910372,2.40739750862122,2.33109214748901,43.9730323237685,37.6292808720862,41.9268297836211,51.7007898538736,43.9730323237685,,,,0.0026224860243635,0.31311047077179,0.302491698491013,0.257519435381547,0.433784865826584,0.202620186465845,9.04593086242676
,9.0,5.10024875847109,7.4790314457109,17.8179597422641,1.53187453746796,1.22357123468012,3.19376111030579,4.3573175777382,0.415386348962784,0.441630858552592,2.40739750862122,2.29086052067524,47.4641274185391,43.4200751107051,42.4720700825256,47.9768051621304,47.4641274185391,,,,0.00328531651757658,0.31311047077179,0.22981895448985,0.326233733549035,0.365787893965933,0.15899162805069,9.04593086242676
,9.0,5.06130202140933,8.22146606117997,16.7917642196957,1.53187453746796,1.34512244619257,3.19376111030579,7.44008853013667,0.415386348962784,0.232849466660769,2.40739750862122,5.79596868894854,67.7877660648651,35.4491289997305,32.059968527528,39.1626357195301,64.4348942635996,,,,0.00328531651757657,0.31311047077179,0.154936641476625,0.200579140654435,0.600519988568058,0.120602217052843,9.04593086242676
,9.0,4.9225044452804,7.87134262976046,18.2187818009066,1.53187453746796,1.86986737350344,3.19376111030579,6.89652117529521,0.415386348962784,0.281107784960202,2.40739750862122,5.37045113315815,85.4976975955874,15.081134074636,13.1978575878566,21.7780656081138,87.0820206306483,,,,0.00328531651757658,0.31311047077179,0.189460692463936,0.194121083167341,0.582595379989564,0.139559104106573,9.04593086242676
,9.0,5.13788764107921,7.80808458417001,21.6320418248921,1.53187453746796,1.67789645606775,3.19376111030579,6.65190658323605,0.415386348962784,0.237414950867393,2.40739750862122,5.22620670854494,64.5144482954816,31.5608688236096,18.9752789737897,31.6595969227775,73.8104869110777,,,,0.00328531651757658,0.31311047077179,0.170681733890419,0.180639655706499,0.602031267354151,0.130109370355246,9.04593086242676
,9.0,5.70968515879703,8.46743407098844,20.8511778807128,1.53187453746796,2.1263841812124,3.19376111030579,7.70139555201468,0.415386348962784,0.187041038706972,2.40739750862122,6.4957929504346,62.2169204324543,28.5960806619462,17.4574370268274,40.4492758892985,69.5408934951374,,,,0.00328531651757658,0.31311047077179,0.148753020684135,0.136636316214022,0.683672962142622,0.117647500954844,9.04593086242676
,9.0,5.70354730731826,8.44354649508635,23.9034563040514,1.53187453746796,1.4713215179006,3.19376111030579,6.40107598612639,0.415386348962784,0.251789629570899,2.40739750862122,4.93137615438471,66.5356117072413,23.1761322326753,21.9379979321112,45.5095744926605,64.3752858038901,,,,0.00328531651757657,0.31311047077179,0.185741130180118,0.181015119035514,0.603224856352203,0.140214297162833,9.04593086242676
,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID-030,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12.3999996185303,6.32989159065903,9.81374538162767,18.1490159050243,0.102501280605793,0.111417751002345,0.773555338382721,0.752678454830624,1.9708399772644,2.07278072463422,0.507397890090942,0.507130771980533,52.6496140084879,42.7216120299416,43.4327034905362,38.3313578754065,52.6496140084879,,,,0.186363846804727,1.29273235797882,1.38574682032397,0.124774488469933,0.257824752180873,0.519265246989931,10.0606355667114
,12.3999996185303,6.21622489405725,9.53784557406785,18.0409606953572,0.102501280605793,0.107718162464833,0.773555338382721,0.685117877748639,1.9708399772644,2.14592864881441,0.507397890090942,0.478173905376031,47.479547337336,43.2799780304981,60.4688343905412,49.3638771118108,47.479547337336,,,,0.406146916566108,1.29273235797882,1.49523845728669,0.109430390946484,0.253174080052744,0.535317265144575,10.0606355667114
,12.3999996185303,5.80613017271663,9.85675265158497,18.3962665215599,0.102501280605793,0.0949243531538308,0.773555338382721,0.736150772876834,1.9708399772644,1.99094739808099,0.507397890090942,0.527719561357333,51.3851968813317,35.2695305461795,73.2329053973435,63.0302775115458,46.7779444301351,,,,0.614281338212043,1.29273235797882,1.42108598349198,0.107169674916544,0.271181476184193,0.523415004069583,10.0606355667114
,12.3999996185303,5.90705334425406,9.92062268421025,19.8717861489602,0.102501280605793,0.117802570296605,0.773555338382721,0.717441547453326,1.9708399772644,2.07983239737645,0.507397890090942,0.490205688646035,50.5815152146827,36.0271139824926,88.5061215051614,68.1989861429113,41.642437924782,,,,0.809131124486431,1.29273235797882,1.43065390455344,0.118212636611363,0.257246984945429,0.529670262187055,10.0606355667114
,12.3999996185303,6.16197592237194,10.4502614455207,19.4387749424785,0.102501280605793,0.102287126813338,0.773555338382721,0.6529457362018,1.9708399772644,2.18609853546881,0.507397890090942,0.478974584364333,36.0577584484343,36.0611228619558,90.0599836214641,82.7634228167414,27.0242074302312,,,,1.03166704082254,1.29273235797882,1.58509544793338,0.0946551808827482,0.260440987456563,0.551802625895472,10.0606355667114
,12.3999996185303,6.05794706907686,9.83809468172267,19.3084398124684,0.102501280605793,0.109266827815205,0.773555338382721,0.766631874236264,1.9708399772644,1.94240019527321,0.507397890090942,0.528747074002357,48.5352264573328,37.3462500826834,69.0353077643911,70.5288740790846,39.3845626047436,,,,1.23670239765914,1.29273235797882,1.32258468288971,0.121604909793662,0.270588365381732,0.514333936885218,10.0606355667114
,12.3999996185303,6.20280465170438,10.5735413666047,19.0666579056951,0.102501280605793,0.13534499214224,0.773555338382721,0.637229400293013,1.9708399772644,2.37173952287662,0.507397890090942,0.437750227964535,37.0001576248406,56.0478970305321,81.9637015920749,82.622761750403,27.327359261558,,,,1.47620402733604,1.29273235797882,1.61623874614546,0.108764456381814,0.238107627268559,0.550958930531563,10.0606355667114
,12.3999996185303,5.88817915477419,8.90430595216861,20.392098121555,0.102501280605793,0.105091138127841,0.773555338382721,0.642867569296761,1.9708399772644,2.36006994989161,0.507397890090942,0.437838598846646,25.1295573472205,57.1059103958812,90.8310531155953,94.093924743811,15.7941871404477,,,,1.70783548546065,1.29273235797882,1.58424062837981,0.112263625723276,0.238677952123598,0.549898875732831,10.0606355667114
,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID-034,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10.1000003814697,4.90980348184388,7.02126856691447,17.800446351724,0.399780511856079,0.336046709488043,4.40654611587524,8.9337712166101,0.657467842102051,0.69941603810515,1.5209869146347,2.19561683803664,49.803694038699,44.6268523262716,40.5289787575415,53.3251337438542,49.803694038699,,,,0.0660846183218829,0.226935103535652,0.229608064497455,0.478024262642217,0.198263150656749,0.139002299066961,9.61951065063477
,10.1000003814697,4.96026044156912,7.0388583235164,19.6971234562922,0.399780511856079,0.323627040470677,4.40654611587524,8.54384861348999,0.657467842102051,0.613469681993072,1.5209869146347,2.20968880674239,57.2847837773575,51.1449421108437,40.6320444198595,43.4900239683343,61.9128849996585,,,,0.0982302137818871,0.226935103535652,0.227465509943693,0.472619282750594,0.215603242213043,0.140026227518559,9.61951065063477
,10.1000003814697,4.77546978934372,7.00438461166878,19.8554798729996,0.399780511856079,0.49195857093776,4.40654611587524,6.43617124824215,0.657467842102051,0.773973331058666,1.5209869146347,1.63095056395881,55.0337131684222,53.7976411722572,43.8894009290785,38.9818461365389,66.1018281718705,,,,0.11702737020573,0.226935103535652,0.260738974343898,0.44860275139749,0.21051640518157,0.16221637689174,9.61951065063477
,10.1000003814697,4.58952407906121,7.87897869437536,19.3593065289838,0.399780511856079,0.624525742175407,4.40654611587524,5.5741674927723,0.657467842102051,1.06146948579358,1.5209869146347,1.3594144942405,45.4684996366715,61.4388846273665,66.4687810062385,50.5060032885668,55.9966941163725,,,,0.172239878604444,0.226935103535652,0.387131359610014,0.419398936366253,0.193084432712067,0.213053056240627,9.61951065063477
,10.1000003814697,4.739379501099,7.03295235713599,16.6464471471287,0.399780511856079,0.574149154184115,4.40654611587524,5.85581212415882,0.657467842102051,0.565319113650623,1.5209869146347,1.93317277961726,59.4062571425766,50.5763251502725,58.9430623281377,37.2066559062173,70.8781157366426,,,,0.216620005806228,0.226935103535652,0.18969538812035,0.467061959108159,0.247339656327204,0.133589041346866,9.61951065063477
,10.1000003814697,4.76676328825771,7.05405555439794,19.0374330085752,0.399780511856079,0.438720441886574,4.40654611587524,5.63834897911452,0.657467842102051,0.609431953419349,1.5209869146347,1.79020539256731,67.0947929067836,42.9048097797515,48.0928391232984,22.3031494829525,85.9547994117477,,,,0.221319013397291,0.226935103535652,0.213474415680223,0.445414278610925,0.249632688931749,0.14662864655529,9.61951065063477
,10.1000003814697,4.6606692870383,7.49678348996227,18.9802279256689,0.399780511856079,0.617243568858082,4.40654611587524,5.52284291611393,0.657467842102051,0.549284323531839,1.5209869146347,1.95227056537727,67.2201823889407,42.7798189400445,49.3564757044499,17.7521468596635,92.163132824879,,,,0.226627722124145,0.226935103535652,0.229239675372953,0.394665936724298,0.271927804036197,0.150182756809193,9.61951065063477
,10.1000003814697,4.69226638228167,7.7293236817689,16.8053954842651,0.399780511856079,0.846977086767918,4.40654611587524,5.72735502048777,0.657467842102051,0.611092917397239,1.5209869146347,2.31604793023746,77.178210819699,32.7523064355334,31.3696987776598,12.2758732355995,93.6188134058901,,,,0.227940558883823,0.226935103535652,0.300190221880258,0.343323806426729,0.301274518614337,0.176273458410611,9.61951065063477
